,Unnamed: 0,text,fonte,chunk_heading
100,100,"Art. 27. Para o efeito previsto no artigo anterior, somente se consideram interessados: I - o cônjuge não separado judicialmente; II - os herdeiros presumidos, legítimos ou testamentários; III - os que tiverem sobre os bens do ausente direito dependente de sua morte; IV - os credores de obrigações vencidas e não pagas.",CC,direito dependente de morte
101,101,"Art. 28. A sentença que determinar a abertura da sucessão provisória só produzirá
efeito cento e oitenta dias depois de publicada pela imprensa; mas, logo que passe em
julgado, proceder-se-á à abertura do testamento, se houver, e ao inventário e partilha
dos bens, como se o ausente fosse falecido.",CC,abertura sucessão provisória
102,102,"Art. 28. A sentença que determinar a abertura da sucessão provisória só produzirá
efeito cento e oitenta dias depois de publicada pela imprensa; mas, logo que passe em
julgado, proceder-se-á à abertura do testamento, se houver, e ao inventário e partilha
dos bens, como se o ausente fosse falecido.",CC,sentença sucessão provisória
103,103,"Art. 28. A sentença que determinar a abertura da sucessão provisória só produzirá
efeito cento e oitenta dias depois de publicada pela imprensa; mas, logo que passe em
julgado, proceder-se-á à abertura do testamento, se houver, e ao inventário e partilha
dos bens, como se o ausente fosse falecido.",CC,prazo abertura sucessão provisória
104,104,"Art. 28 - § 1oFindo o prazo a que se refere o art. 26, e não havendo
interessados na sucessão provisória, cumpre ao Ministério Público requerê-la ao
juízo competente.",CC,sucessão provisória
105,105,"Art. 28 - § 1oFindo o prazo a que se refere o art. 26, e não havendo
interessados na sucessão provisória, cumpre ao Ministério Público requerê-la ao
juízo competente.",CC,art. 26
106,106,"Art. 28 - § 1oFindo o prazo a que se refere o art. 26, e não havendo
interessados na sucessão provisória, cumpre ao Ministério Público requerê-la ao
juízo competente.",CC,Ministério Público
107,107,"Art. 28 - § 2oNão comparecendo herdeiro ou interessado para requerer o inventário até trinta 
	dias depois de passar em julgado a sentença que mandar abrir a sucessão 
	provisória, proceder-se-á à arrecadação dos bens do ausente pela forma 
	estabelecida nos arts. 1.819 a 1.823.",CC,ausência de herdeiro
108,108,"Art. 28 - § 2oNão comparecendo herdeiro ou interessado para requerer o inventário até trinta 
	dias depois de passar em julgado a sentença que mandar abrir a sucessão 
	provisória, proceder-se-á à arrecadação dos bens do ausente pela forma 
	estabelecida nos arts. 1.819 a 1.823.",CC,inventário após sentença
109,109,"Art. 28 - § 2oNão comparecendo herdeiro ou interessado para requerer o inventário até trinta 
	dias depois de passar em julgado a sentença que mandar abrir a sucessão 
	provisória, proceder-se-á à arrecadação dos bens do ausente pela forma 
	estabelecida nos arts. 1.819 a 1.823.",CC,arrecadação de bens do ausente
110,110,"Art. 29. Antes da partilha, o juiz, quando julgar conveniente, ordenará a conversão
dos bens móveis, sujeitos a deterioração ou a extravio, em imóveis ou em títulos
garantidos pela União.",CC,conversão de bens móveis em imóveis
111,111,"Art. 29. Antes da partilha, o juiz, quando julgar conveniente, ordenará a conversão
dos bens móveis, sujeitos a deterioração ou a extravio, em imóveis ou em títulos
garantidos pela União.",CC,partilha de bens sujeitos a deterioração
112,112,"Art. 29. Antes da partilha, o juiz, quando julgar conveniente, ordenará a conversão
dos bens móveis, sujeitos a deterioração ou a extravio, em imóveis ou em títulos
garantidos pela União.",CC,conversão de bens antes da partilha
113,113,"Art. 30. Os herdeiros, para se imitirem na posse dos bens do ausente, darão garantias
da restituição deles, mediante penhores ou hipotecas equivalentes aos quinhões
respectivos.",CC,posse de bens de ausente
114,114,"Art. 30. Os herdeiros, para se imitirem na posse dos bens do ausente, darão garantias
da restituição deles, mediante penhores ou hipotecas equivalentes aos quinhões
respectivos.",CC,garantia de restituição de bens
115,115,"Art. 30. Os herdeiros, para se imitirem na posse dos bens do ausente, darão garantias
da restituição deles, mediante penhores ou hipotecas equivalentes aos quinhões
respectivos.",CC,herdeiros e bens do ausente
116,116,"Art. 30 - § 1oAquele que tiver direito à posse provisória, mas não puder
prestar a garantia exigida neste artigo, será excluído, mantendo-se os bens que lhe
deviam caber sob a administração do curador, ou de outro herdeiro designado pelo juiz, e
que preste essa garantia.",CC,posse provisória
117,117,"Art. 30 - § 1oAquele que tiver direito à posse provisória, mas não puder
prestar a garantia exigida neste artigo, será excluído, mantendo-se os bens que lhe
deviam caber sob a administração do curador, ou de outro herdeiro designado pelo juiz, e
que preste essa garantia.",CC,direito à posse provisória
118,118,"Art. 30 - § 1oAquele que tiver direito à posse provisória, mas não puder
prestar a garantia exigida neste artigo, será excluído, mantendo-se os bens que lhe
deviam caber sob a administração do curador, ou de outro herdeiro designado pelo juiz, e
que preste essa garantia.",CC,garantia exigida em posse provisória
119,119,"Art. 30 - § 2oOs ascendentes, os descendentes e o cônjuge, uma vez provada a
sua qualidade de herdeiros, poderão, independentemente de garantia, entrar na posse dos
bens do ausente.",CC,posse de bens do ausente
120,120,"Art. 30 - § 2oOs ascendentes, os descendentes e o cônjuge, uma vez provada a
sua qualidade de herdeiros, poderão, independentemente de garantia, entrar na posse dos
bens do ausente.",CC,herança de ausente
121,121,"Art. 30 - § 2oOs ascendentes, os descendentes e o cônjuge, uma vez provada a
sua qualidade de herdeiros, poderão, independentemente de garantia, entrar na posse dos
bens do ausente.",CC,direitos sucessórios do ausente
122,122,"Art. 31. Os imóveis do ausente só se poderão alienar, não sendo por
desapropriação, ou hipotecar, quando o ordene o juiz, para lhes evitar a ruína.",CC,alienação de bens de ausente
123,123,"Art. 31. Os imóveis do ausente só se poderão alienar, não sendo por
desapropriação, ou hipotecar, quando o ordene o juiz, para lhes evitar a ruína.",CC,venda de imóvel de ausente
124,124,"Art. 31. Os imóveis do ausente só se poderão alienar, não sendo por
desapropriação, ou hipotecar, quando o ordene o juiz, para lhes evitar a ruína.",CC,hipoteca de imóvel de ausente
125,125,"Art. 32. Empossados nos bens, os sucessores provisórios ficarão representando ativa e
passivamente o ausente, de modo que contra eles correrão as ações pendentes e as que de
futuro àquele forem movidas.",CC,sucessão provisória
126,126,"Art. 32. Empossados nos bens, os sucessores provisórios ficarão representando ativa e
passivamente o ausente, de modo que contra eles correrão as ações pendentes e as que de
futuro àquele forem movidas.",CC,representação ativa e passiva
127,127,"Art. 32. Empossados nos bens, os sucessores provisórios ficarão representando ativa e
passivamente o ausente, de modo que contra eles correrão as ações pendentes e as que de
futuro àquele forem movidas.",CC,ações pendentes
128,128,"Art. 33. O descendente, ascendente ou cônjuge que for sucessor provisório do ausente,
fará seus todos os frutos e rendimentos dos bens que a este couberem; os outros
sucessores, porém, deverão capitalizar metade desses frutos e rendimentos, segundo o
disposto no art. 29, de acordo com o representante do Ministério Público, e prestar
anualmente contas ao juiz competente. Parágrafo único. Se o ausente aparecer, e ficar provado que a ausência foi
voluntária e injustificada, perderá ele, em favor do sucessor, sua parte nos frutos e
rendimentos.",CC,sucessão provisória do ausente
129,129,"Art. 33. O descendente, ascendente ou cônjuge que for sucessor provisório do ausente,
fará seus todos os frutos e rendimentos dos bens que a este couberem; os outros
sucessores, porém, deverão capitalizar metade desses frutos e rendimentos, segundo o
disposto no art. 29, de acordo com o representante do Ministério Público, e prestar
anualmente contas ao juiz competente. Parágrafo único. Se o ausente aparecer, e ficar provado que a ausência foi
voluntária e injustificada, perderá ele, em favor do sucessor, sua parte nos frutos e
rendimentos.",CC,frutos e rendimentos dos bens do ausente
130,130,"Art. 33. O descendente, ascendente ou cônjuge que for sucessor provisório do ausente,
fará seus todos os frutos e rendimentos dos bens que a este couberem; os outros
sucessores, porém, deverão capitalizar metade desses frutos e rendimentos, segundo o
disposto no art. 29, de acordo com o representante do Ministério Público, e prestar
anualmente contas ao juiz competente. Parágrafo único. Se o ausente aparecer, e ficar provado que a ausência foi
voluntária e injustificada, perderá ele, em favor do sucessor, sua parte nos frutos e
rendimentos.",CC,perda dos frutos e rendimentos pelo ausente
131,131,"Art. 34. O excluído, segundo o art. 30, da posse provisória poderá, justificando
falta de meios, requerer lhe seja entregue metade dos rendimentos do quinhão que lhe
tocaria.",CC,Art. 34 excluído posse provisória
132,132,"Art. 34. O excluído, segundo o art. 30, da posse provisória poderá, justificando
falta de meios, requerer lhe seja entregue metade dos rendimentos do quinhão que lhe
tocaria.",CC,Art. 34 falta de meios rendimentos quinhão
133,133,"Art. 34. O excluído, segundo o art. 30, da posse provisória poderá, justificando
falta de meios, requerer lhe seja entregue metade dos rendimentos do quinhão que lhe
tocaria.",CC,posse provisória Art. 34 falta de meios rendimentos
134,134,"Art. 35. Se durante a posse provisória se provar a época exata do falecimento do
ausente, considerar-se-á, nessa data, aberta a sucessão em favor dos herdeiros, que o
eram àquele tempo.",CC,data da abertura da sucessão
135,135,"Art. 35. Se durante a posse provisória se provar a época exata do falecimento do
ausente, considerar-se-á, nessa data, aberta a sucessão em favor dos herdeiros, que o
eram àquele tempo.",CC,sucessão dos herdeiros
136,136,"Art. 35. Se durante a posse provisória se provar a época exata do falecimento do
ausente, considerar-se-á, nessa data, aberta a sucessão em favor dos herdeiros, que o
eram àquele tempo.",CC,posse provisória e falecimento
137,137,"Art. 36. Se o ausente aparecer, ou se lhe provar a existência, depois de estabelecida
a posse provisória, cessarão para logo as vantagens dos sucessores nela imitidos,
ficando, todavia, obrigados a tomar as medidas assecuratórias precisas, até a entrega
dos bens a seu dono. Seção IIIDa Sucessão Definitiva",CC,ausência do herdeiro
138,138,"Art. 36. Se o ausente aparecer, ou se lhe provar a existência, depois de estabelecida
a posse provisória, cessarão para logo as vantagens dos sucessores nela imitidos,
ficando, todavia, obrigados a tomar as medidas assecuratórias precisas, até a entrega
dos bens a seu dono. Seção IIIDa Sucessão Definitiva",CC,posse provisória
139,139,"Art. 36. Se o ausente aparecer, ou se lhe provar a existência, depois de estabelecida
a posse provisória, cessarão para logo as vantagens dos sucessores nela imitidos,
ficando, todavia, obrigados a tomar as medidas assecuratórias precisas, até a entrega
dos bens a seu dono. Seção IIIDa Sucessão Definitiva",CC,sucessão definitiva
140,140,"Art. 37. Dez anos depois de passada em julgado a sentença que concede a abertura da
sucessão provisória, poderão os interessados requerer a sucessão definitiva e o
levantamento das cauções prestadas.",CC,sucessão provisória
